sigungu_code,sigungu_name,sido_code,neighbor_sigungu_code,neighbor_sigungu_name,neighbor_sido_code,adjacency_type,touches,centroid_distance_km
37020,경주시,37,37560,청도군,37,border_touch,True,44.087
37030,김천시,37,37580,성주군,37,border_touch,True,22.039
37030,김천시,37,33540,영동군,33,border_touch,True,26.144
37030,김천시,37,37050,구미시,37,border_touch,True,29.841
37030,김천시,37,37590,칠곡군,37,border_touch,True,35.027
37030,김천시,37,35530,무주군,35,border_touch,True,35.511
37030,김천시,37,38590,거창군,38,border_touch,True,39.595
37030,김천시,37,37080,상주시,37,border_touch,True,40.954
37040,안동시,37,37520,의성군,37,border_touch,True,28.362
37040,안동시,37,37600,예천군,37,border_touch,True,33.012
37040,안동시,37,37540,영양군,37,border_touch,True,35.088
37040,안동시,37,37530,청송군,37,border_touch,True,35.088
37040,안동시,37,37060,영주시,37,border_touch,True,36.085
37040,안동시,37,37610,봉화군,37,border_touch,True,41.02
37050,구미시,37,37590,칠곡군,37,border_touch,True,23.353
37050,구미시,37,22520,군위군,22,border_touch,True,26.639
37050,구미시,37,37520,의성군,37,border_touch,True,28.946
37050,구미시,37,37030,김천시,37,border_touch,True,29.841
37050,구미시,37,37080,상주시,37,border_touch,True,35.758
37060,영주시,37,33580,단양군,33,border_touch,True,23.204
37060,영주시,37,37600,예천군,37,border_touch,True,28.678
37060,영주시,37,37610,봉화군,37,border_touch,True,28.966
37060,영주시,37,37040,안동시,37,border_touch,True,36.085
37060,영주시,37,32530,영월군,32,border_touch,True,37.999
37070,영천시,37,37100,경산시,37,border_touch,True,23.487
37070,영천시,37,22020,동구,22,border_touch,True,24.869
37070,영천시,37,37012,포항시 북구,37,border_touch,True,31.065
37070,영천시,37,22520,군위군,22,border_touch,True,31.555
37070,영천시,37,37020,경주시,37,border_touch,True,33.801
37070,영천시,37,37530,청송군,37,border_touch,True,39.235
37070,영천시,37,37560,청도군,37,border_touch,True,40.557
37080,상주시,37,37090,문경시,37,border_touch,True,29.887
37080,상주시,37,33520,보은군,33,border_touch,True,30.987
37080,상주시,37,37050,구미시,37,border_touch,True,35.758
37080,상주시,37,33540,영동군,33,border_touch,True,37.566
37080,상주시,37,33530,옥천군,33,border_touch,True,38.752
37080,상주시,37,37600,예천군,37,border_touch,True,40.388
37080,상주시,37,37030,김천시,37,border_touch,True,40.954
37080,상주시,37,33560,괴산군,33,border_touch,True,43.297
37080,상주시,37,37520,의성군,37,border_touch,True,49.721
37090,문경시,37,37600,예천군,37,border_touch,True,24.806
37090,문경시,37,33560,괴산군,33,border_touch,True,29.801
37090,문경시,37,37080,상주시,37,border_touch,True,29.887
37090,문경시,37,33580,단양군,33,border_touch,True,39.873
37090,문경시,37,33030,제천시,33,border_touch,True,40.954
37090,문경시,37,33020,충주시,33,border_touch,True,42.469
37100,경산시,37,22060,수성구,22,border_touch,True,13.354
37100,경산시,37,22020,동구,22,border_touch,True,15.755
37100,경산시,37,37560,청도군,37,border_touch,True,17.985
37100,경산시,37,37070,영천시,37,border_touch,True,23.487
37100,경산시,37,22510,달성군,22,border_touch,True,29.275
37520,의성군,37,22520,군위군,22,border_touch,True,21.499
37520,의성군,37,37040,안동시,37,border_touch,True,28.362
37520,의성군,37,37050,구미시,37,border_touch,True,28.946
37520,의성군,37,37600,예천군,37,border_touch,True,36.683
37520,의성군,37,37530,청송군,37,border_touch,True,39.694
37520,의성군,37,37080,상주시,37,border_touch,True,49.721
37530,청송군,37,37012,포항시 북구,37,border_touch,True,26.59
37530,청송군,37,37550,영덕군,37,border_touch,True,27.172
37530,청송군,37,37040,안동시,37,border_touch,True,35.088
37530,청송군,37,37540,영양군,37,border_touch,True,38.468
37530,청송군,37,37070,영천시,37,border_touch,True,39.235
37530,청송군,37,37520,의성군,37,border_touch,True,39.694
37530,청송군,37,22520,군위군,22,border_touch,True,42.203
37540,영양군,37,37620,울진군,37,border_touch,True,27.458
37540,영양군,37,37550,영덕군,37,border_touch,True,28.329
37540,영양군,37,37610,봉화군,37,border_touch,True,33.536
37540,영양군,37,37040,안동시,37,border_touch,True,35.088
37540,영양군,37,37530,청송군,37,border_touch,True,38.468
37550,영덕군,37,37530,청송군,37,border_touch,True,27.172
37550,영덕군,37,37540,영양군,37,border_touch,True,28.329
37550,영덕군,37,37012,포항시 북구,37,border_touch,True,35.996
37550,영덕군,37,37620,울진군,37,border_touch,True,46.777
37560,청도군,37,37100,경산시,37,border_touch,True,17.985
37560,청도군,37,38080,밀양시,38,border_touch,True,19.356
37560,청도군,37,22510,달성군,22,border_touch,True,27.788
37560,청도군,37,38530,창녕군,38,border_touch,True,32.265
37560,청도군,37,26510,울주군,26,border_touch,True,38.987
37560,청도군,37,37070,영천시,37,border_touch,True,40.557
37560,청도군,37,37020,경주시,37,border_touch,True,44.087
37570,고령군,37,22510,달성군,22,border_touch,True,17.498
37570,고령군,37,37580,성주군,37,border_touch,True,19.989
37570,고령군,37,22070,달서구,22,border_touch,True,22.454
37570,고령군,37,38600,합천군,38,border_touch,True,23.259
37570,고령군,37,38530,창녕군,38,border_touch,True,30.479
37580,성주군,37,37570,고령군,37,border_touch,True,19.989
37580,성주군,37,37030,김천시,37,border_touch,True,22.039
37580,성주군,37,37590,칠곡군,37,border_touch,True,23.904
37580,성주군,37,22510,달성군,22,border_touch,True,28.995
37580,성주군,37,38590,거창군,38,border_touch,True,35.494
37580,성주군,37,38600,합천군,38,border_touch,True,37.603
37590,칠곡군,37,22050,북구,22,border_touch,True,14.129
37590,칠곡군,37,22020,동구,22,border_touch,True,22.031
37590,칠곡군,37,37050,구미시,37,border_touch,True,23.353
37590,칠곡군,37,37580,성주군,37,border_touch,True,23.904
37590,칠곡군,37,22520,군위군,22,border_touch,True,23.947
37590,칠곡군,37,22510,달성군,22,border_touch,True,28.575
37590,칠곡군,37,37030,김천시,37,border_touch,True,35.027
37600,예천군,37,37090,문경시,37,border_touch,True,24.806
37600,예천군,37,37060,영주시,37,border_touch,True,28.678
37600,예천군,37,37040,안동시,37,border_touch,True,33.012
37600,예천군,37,37520,의성군,37,border_touch,True,36.683
37600,예천군,37,33580,단양군,33,border_touch,True,37.912
37600,예천군,37,37080,상주시,37,border_touch,True,40.388
37610,봉화군,37,32050,태백시,32,border_touch,True,27.091
37610,봉화군,37,37060,영주시,37,border_touch,True,28.966
37610,봉화군,37,37540,영양군,37,border_touch,True,33.536
37610,봉화군,37,37620,울진군,37,border_touch,True,35.768
37610,봉화군,37,37040,안동시,37,border_touch,True,41.02
37610,봉화군,37,32070,삼척시,32,border_touch,True,42.395
37610,봉화군,37,32530,영월군,32,border_touch,True,47.334
37620,울진군,37,37540,영양군,37,border_touch,True,27.458
37620,울진군,37,37610,봉화군,37,border_touch,True,35.768
37620,울진군,37,32070,삼척시,32,border_touch,True,44.77
37620,울진군,37,37550,영덕군,37,border_touch,True,46.777
38030,진주시,38,38060,사천시,38,border_touch,True,19.235
38030,진주시,38,38510,의령군,38,border_touch,True,24.712
38030,진주시,38,38540,고성군,38,border_touch,True,25.595
38030,진주시,38,38570,산청군,38,border_touch,True,28.754
38030,진주시,38,38520,함안군,38,border_touch,True,29.0
38030,진주시,38,38560,하동군,38,border_touch,True,32.788
38030,진주시,38,38113,창원시 마산합포구,38,border_touch,True,33.357
38050,통영시,38,38540,고성군,38,border_touch,True,22.447
38060,사천시,38,38030,진주시,38,border_touch,True,19.235
38060,사천시,38,38540,고성군,38,border_touch,True,23.378
38060,사천시,38,38560,하동군,38,border_touch,True,25.478
38070,김해시,38,21120,강서구,21,border_touch,True,15.617
38070,김해시,38,21080,북구,21,border_touch,True,16.901
38070,김해시,38,38112,창원시 성산구,38,border_touch,True,17.778
38070,김해시,38,38111,창원시 의창구,38,border_touch,True,18.376
38070,김해시,38,38115,창원시 진해구,38,border_touch,True,18.781
38070,김해시,38,38100,양산시,38,border_touch,True,22.89
38070,김해시,38,38080,밀양시,38,border_touch,True,25.61
38080,밀양시,38,37560,청도군,37,border_touch,True,19.356
38080,밀양시,38,38111,창원시 의창구,38,border_touch,True,24.335
38080,밀양시,38,38100,양산시,38,border_touch,True,25.214
38080,밀양시,38,38070,김해시,38,border_touch,True,25.61
38080,밀양시,38,38530,창녕군,38,border_touch,True,26.927
38080,밀양시,38,26510,울주군,26,border_touch,True,36.494
38100,양산시,38,21110,금정구,21,border_touch,True,16.514
38100,양산시,38,21510,기장군,21,border_touch,True,18.571
38100,양산시,38,21080,북구,21,border_touch,True,19.214
38100,양산시,38,26510,울주군,26,border_touch,True,20.803
38100,양산시,38,38070,김해시,38,border_touch,True,22.89
38100,양산시,38,38080,밀양시,38,border_touch,True,25.214
38111,창원시 의창구,38,38112,창원시 성산구,38,border_touch,True,12.687
38111,창원시 의창구,38,38114,창원시 마산회원구,38,border_touch,True,13.512
38111,창원시 의창구,38,38070,김해시,38,border_touch,True,18.376
38111,창원시 의창구,38,38520,함안군,38,border_touch,True,19.966
38111,창원시 의창구,38,38080,밀양시,38,border_touch,True,24.335
38111,창원시 의창구,38,38530,창녕군,38,border_touch,True,26.003
38112,창원시 성산구,38,38115,창원시 진해구,38,border_touch,True,9.847
38112,창원시 성산구,38,38111,창원시 의창구,38,border_touch,True,12.687
38112,창원시 성산구,38,38070,김해시,38,border_touch,True,17.778
38113,창원시 마산합포구,38,38114,창원시 마산회원구,38,border_touch,True,11.658
38113,창원시 마산합포구,38,38520,함안군,38,border_touch,True,17.959
38113,창원시 마산합포구,38,38540,고성군,38,border_touch,True,22.234
38113,창원시 마산합포구,38,38030,진주시,38,border_touch,True,33.357
38114,창원시 마산회원구,38,38520,함안군,38,border_touch,True,11.607
38114,창원시 마산회원구,38,38113,창원시 마산합포구,38,border_touch,True,11.658
38114,창원시 마산회원구,38,38111,창원시 의창구,38,border_touch,True,13.512
38115,창원시 진해구,38,38112,창원시 성산구,38,border_touch,True,9.847
38115,창원시 진해구,38,21120,강서구,21,border_touch,True,14.079
38115,창원시 진해구,38,38070,김해시,38,border_touch,True,18.781
38510,의령군,38,38520,함안군,38,border_touch,True,17.943
38510,의령군,38,38530,창녕군,38,border_touch,True,23.434
38510,의령군,38,38600,합천군,38,border_touch,True,23.838
38510,의령군,38,38030,진주시,38,border_touch,True,24.712
38510,의령군,38,38570,산청군,38,border_touch,True,35.769
38520,함안군,38,38114,창원시 마산회원구,38,border_touch,True,11.607
38520,함안군,38,38510,의령군,38,border_touch,True,17.943
38520,함안군,38,38113,창원시 마산합포구,38,border_touch,True,17.959
38520,함안군,38,38111,창원시 의창구,38,border_touch,True,19.966
38520,함안군,38,38530,창녕군,38,border_touch,True,24.754
38520,함안군,38,38030,진주시,38,border_touch,True,29.0
38530,창녕군,38,38510,의령군,38,border_touch,True,23.434
38530,창녕군,38,38520,함안군,38,border_touch,True,24.754
38530,창녕군,38,38111,창원시 의창구,38,border_touch,True,26.003
38530,창녕군,38,38080,밀양시,38,border_touch,True,26.927
38530,창녕군,38,22510,달성군,22,border_touch,True,27.873
38530,창녕군,38,37570,고령군,37,border_touch,True,30.479
38530,창녕군,38,37560,청도군,37,border_touch,True,32.265
38530,창녕군,38,38600,합천군,38,border_touch,True,32.745
38540,고성군,38,38113,창원시 마산합포구,38,border_touch,True,22.234
38540,고성군,38,38050,통영시,38,border_touch,True,22.447
38540,고성군,38,38060,사천시,38,border_touch,True,23.378
38540,고성군,38,38030,진주시,38,border_touch,True,25.595
38560,하동군,38,36060,광양시,36,border_touch,True,17.288
38560,하동군,38,38060,사천시,38,border_touch,True,25.478
38560,하동군,38,38570,산청군,38,border_touch,True,27.365
38560,하동군,38,36530,구례군,36,border_touch,True,27.458
38560,하동군,38,38030,진주시,38,border_touch,True,32.788
38560,하동군,38,35050,남원시,35,border_touch,True,44.068
38560,하동군,38,38580,함양군,38,border_touch,True,46.234
38570,산청군,38,38580,함양군,38,border_touch,True,25.076
38570,산청군,38,38560,하동군,38,border_touch,True,27.365
38570,산청군,38,38030,진주시,38,border_touch,True,28.754
38570,산청군,38,38600,합천군,38,border_touch,True,32.811
38570,산청군,38,38510,의령군,38,border_touch,True,35.769
38570,산청군,38,38590,거창군,38,border_touch,True,40.406
38580,함양군,38,35540,장수군,35,border_touch,True,19.929
38580,함양군,38,38570,산청군,38,border_touch,True,25.076
38580,함양군,38,38590,거창군,38,border_touch,True,25.974
38580,함양군,38,35050,남원시,35,border_touch,True,29.166
38580,함양군,38,38560,하동군,38,border_touch,True,46.234
38590,거창군,38,38580,함양군,38,border_touch,True,25.974
38590,거창군,38,38600,합천군,38,border_touch,True,27.586
38590,거창군,38,35530,무주군,35,border_touch,True,28.713
38590,거창군,38,35540,장수군,35,border_touch,True,33.611
38590,거창군,38,37580,성주군,37,border_touch,True,35.494
38590,거창군,38,37030,김천시,37,border_touch,True,39.595
38590,거창군,38,38570,산청군,38,border_touch,True,40.406
38600,합천군,38,37570,고령군,37,border_touch,True,23.259
38600,합천군,38,38510,의령군,38,border_touch,True,23.838
38600,합천군,38,38590,거창군,38,border_touch,True,27.586
38600,합천군,38,38530,창녕군,38,border_touch,True,32.745
38600,합천군,38,38570,산청군,38,border_touch,True,32.811
38600,합천군,38,37580,성주군,37,border_touch,True,37.603
39010,제주시,39,39020,서귀포시,39,border_touch,True,14.019
39020,서귀포시,39,39010,제주시,39,border_touch,True,14.019
